,trial number,sensor position,sample num,sensor value,subject identifier,matching condition,channel,name,time
77,10,FP1,72,9.674,a,S1 obj,0,co2a0000364,0.28125
78,10,FP1,73,9.186,a,S1 obj,0,co2a0000364,0.28515625
79,10,FP1,74,6.256,a,S1 obj,0,co2a0000364,0.2890625
80,10,FP1,75,3.326,a,S1 obj,0,co2a0000364,0.29296875
81,10,FP1,76,2.35,a,S1 obj,0,co2a0000364,0.296875
82,10,FP1,77,3.815,a,S1 obj,0,co2a0000364,0.30078125
83,10,FP1,78,5.28,a,S1 obj,0,co2a0000364,0.3046875
84,10,FP1,79,4.791,a,S1 obj,0,co2a0000364,0.30859375
85,10,FP1,80,2.35,a,S1 obj,0,co2a0000364,0.3125
86,10,FP1,81,-1.068,a,S1 obj,0,co2a0000364,0.31640625
87,10,FP1,82,-2.533,a,S1 obj,0,co2a0000364,0.3203125
88,10,FP1,83,-1.068,a,S1 obj,0,co2a0000364,0.32421875
89,10,FP1,84,1.862,a,S1 obj,0,co2a0000364,0.328125
90,10,FP1,85,5.28,a,S1 obj,0,co2a0000364,0.33203125
91,10,FP1,86,6.256,a,S1 obj,0,co2a0000364,0.3359375
92,10,FP1,87,6.256,a,S1 obj,0,co2a0000364,0.33984375
93,10,FP1,88,5.768,a,S1 obj,0,co2a0000364,0.34375
94,10,FP1,89,5.768,a,S1 obj,0,co2a0000364,0.34765625
95,10,FP1,90,7.233,a,S1 obj,0,co2a0000364,0.3515625
96,10,FP1,91,8.698,a,S1 obj,0,co2a0000364,0.35546875
97,10,FP1,92,8.698,a,S1 obj,0,co2a0000364,0.359375
98,10,FP1,93,7.233,a,S1 obj,0,co2a0000364,0.36328125
99,10,FP1,94,4.791,a,S1 obj,0,co2a0000364,0.3671875
100,10,FP1,95,2.838,a,S1 obj,0,co2a0000364,0.37109375
101,10,FP1,96,2.35,a,S1 obj,0,co2a0000364,0.375
102,10,FP1,97,2.838,a,S1 obj,0,co2a0000364,0.37890625
103,10,FP1,98,3.815,a,S1 obj,0,co2a0000364,0.3828125
104,10,FP1,99,5.768,a,S1 obj,0,co2a0000364,0.38671875
105,10,FP1,100,9.186,a,S1 obj,0,co2a0000364,0.390625
106,10,FP1,101,12.604,a,S1 obj,0,co2a0000364,0.39453125
107,10,FP1,102,13.58,a,S1 obj,0,co2a0000364,0.3984375
108,10,FP1,103,11.627,a,S1 obj,0,co2a0000364,0.40234375
109,10,FP1,104,7.233,a,S1 obj,0,co2a0000364,0.40625
110,10,FP1,105,2.838,a,S1 obj,0,co2a0000364,0.41015625
111,10,FP1,106,1.862,a,S1 obj,0,co2a0000364,0.4140625
112,10,FP1,107,4.303,a,S1 obj,0,co2a0000364,0.41796875
113,10,FP1,108,8.698,a,S1 obj,0,co2a0000364,0.421875
114,10,FP1,109,11.627,a,S1 obj,0,co2a0000364,0.42578125
115,10,FP1,110,13.092,a,S1 obj,0,co2a0000364,0.4296875
116,10,FP1,111,11.139,a,S1 obj,0,co2a0000364,0.43359375
117,10,FP1,112,8.698,a,S1 obj,0,co2a0000364,0.4375
118,10,FP1,113,5.768,a,S1 obj,0,co2a0000364,0.44140625
119,10,FP1,114,2.838,a,S1 obj,0,co2a0000364,0.4453125
120,10,FP1,115,0.397,a,S1 obj,0,co2a0000364,0.44921875
121,10,FP1,116,-1.068,a,S1 obj,0,co2a0000364,0.453125
122,10,FP1,117,-0.58,a,S1 obj,0,co2a0000364,0.45703125
123,10,FP1,118,1.373,a,S1 obj,0,co2a0000364,0.4609375
124,10,FP1,119,3.815,a,S1 obj,0,co2a0000364,0.46484375
125,10,FP1,120,6.744,a,S1 obj,0,co2a0000364,0.46875
126,10,FP1,121,8.698,a,S1 obj,0,co2a0000364,0.47265625
127,10,FP1,122,9.674,a,S1 obj,0,co2a0000364,0.4765625
128,10,FP1,123,9.674,a,S1 obj,0,co2a0000364,0.48046875
129,10,FP1,124,8.698,a,S1 obj,0,co2a0000364,0.484375
130,10,FP1,125,6.744,a,S1 obj,0,co2a0000364,0.48828125
131,10,FP1,126,3.326,a,S1 obj,0,co2a0000364,0.4921875
132,10,FP1,127,0.885,a,S1 obj,0,co2a0000364,0.49609375
133,10,FP1,128,-0.092,a,S1 obj,0,co2a0000364,0.5
134,10,FP1,129,0.885,a,S1 obj,0,co2a0000364,0.50390625
135,10,FP1,130,3.326,a,S1 obj,0,co2a0000364,0.5078125
136,10,FP1,131,3.815,a,S1 obj,0,co2a0000364,0.51171875
137,10,FP1,132,1.862,a,S1 obj,0,co2a0000364,0.515625
138,10,FP1,133,-0.58,a,S1 obj,0,co2a0000364,0.51953125
139,10,FP1,134,-1.556,a,S1 obj,0,co2a0000364,0.5234375
140,10,FP1,135,-0.58,a,S1 obj,0,co2a0000364,0.52734375
141,10,FP1,136,0.885,a,S1 obj,0,co2a0000364,0.53125
142,10,FP1,137,1.373,a,S1 obj,0,co2a0000364,0.53515625
143,10,FP1,138,-0.092,a,S1 obj,0,co2a0000364,0.5390625
144,10,FP1,139,-3.021,a,S1 obj,0,co2a0000364,0.54296875
145,10,FP1,140,-4.974,a,S1 obj,0,co2a0000364,0.546875
146,10,FP1,141,-4.486,a,S1 obj,0,co2a0000364,0.55078125
147,10,FP1,142,-1.556,a,S1 obj,0,co2a0000364,0.5546875
148,10,FP1,143,1.373,a,S1 obj,0,co2a0000364,0.55859375
149,10,FP1,144,2.35,a,S1 obj,0,co2a0000364,0.5625
150,10,FP1,145,1.862,a,S1 obj,0,co2a0000364,0.56640625
151,10,FP1,146,-0.58,a,S1 obj,0,co2a0000364,0.5703125
152,10,FP1,147,-2.533,a,S1 obj,0,co2a0000364,0.57421875
153,10,FP1,148,-3.51,a,S1 obj,0,co2a0000364,0.578125
154,10,FP1,149,-2.533,a,S1 obj,0,co2a0000364,0.58203125
155,10,FP1,150,-0.092,a,S1 obj,0,co2a0000364,0.5859375
156,10,FP1,151,3.326,a,S1 obj,0,co2a0000364,0.58984375
157,10,FP1,152,4.791,a,S1 obj,0,co2a0000364,0.59375
158,10,FP1,153,4.791,a,S1 obj,0,co2a0000364,0.59765625
159,10,FP1,154,2.838,a,S1 obj,0,co2a0000364,0.6015625
160,10,FP1,155,-0.092,a,S1 obj,0,co2a0000364,0.60546875
161,10,FP1,156,-2.045,a,S1 obj,0,co2a0000364,0.609375
162,10,FP1,157,-1.556,a,S1 obj,0,co2a0000364,0.61328125
163,10,FP1,158,-0.092,a,S1 obj,0,co2a0000364,0.6171875
164,10,FP1,159,0.885,a,S1 obj,0,co2a0000364,0.62109375
165,10,FP1,160,-0.58,a,S1 obj,0,co2a0000364,0.625
166,10,FP1,161,-3.021,a,S1 obj,0,co2a0000364,0.62890625
167,10,FP1,162,-3.998,a,S1 obj,0,co2a0000364,0.6328125
168,10,FP1,163,-2.533,a,S1 obj,0,co2a0000364,0.63671875
169,10,FP1,164,1.862,a,S1 obj,0,co2a0000364,0.640625
170,10,FP1,165,6.256,a,S1 obj,0,co2a0000364,0.64453125
171,10,FP1,166,8.209,a,S1 obj,0,co2a0000364,0.6484375
172,10,FP1,167,7.721,a,S1 obj,0,co2a0000364,0.65234375
173,10,FP1,168,5.768,a,S1 obj,0,co2a0000364,0.65625
174,10,FP1,169,4.791,a,S1 obj,0,co2a0000364,0.66015625
175,10,FP1,170,4.791,a,S1 obj,0,co2a0000364,0.6640625
176,10,FP1,171,4.791,a,S1 obj,0,co2a0000364,0.66796875
177,10,FP1,172,4.791,a,S1 obj,0,co2a0000364,0.671875
178,10,FP1,173,4.791,a,S1 obj,0,co2a0000364,0.67578125
179,10,FP1,174,5.768,a,S1 obj,0,co2a0000364,0.6796875
180,10,FP1,175,7.233,a,S1 obj,0,co2a0000364,0.68359375
181,10,FP1,176,9.186,a,S1 obj,0,co2a0000364,0.6875
182,10,FP1,177,10.651,a,S1 obj,0,co2a0000364,0.69140625
183,10,FP1,178,12.115,a,S1 obj,0,co2a0000364,0.6953125
184,10,FP1,179,12.604,a,S1 obj,0,co2a0000364,0.69921875
185,10,FP1,180,13.58,a,S1 obj,0,co2a0000364,0.703125
186,10,FP1,181,14.557,a,S1 obj,0,co2a0000364,0.70703125
187,10,FP1,182,14.069,a,S1 obj,0,co2a0000364,0.7109375
188,10,FP1,183,12.604,a,S1 obj,0,co2a0000364,0.71484375
189,10,FP1,184,9.674,a,S1 obj,0,co2a0000364,0.71875
190,10,FP1,185,7.721,a,S1 obj,0,co2a0000364,0.72265625
191,10,FP1,186,7.233,a,S1 obj,0,co2a0000364,0.7265625
192,10,FP1,187,8.698,a,S1 obj,0,co2a0000364,0.73046875
193,10,FP1,188,11.627,a,S1 obj,0,co2a0000364,0.734375
194,10,FP1,189,15.045,a,S1 obj,0,co2a0000364,0.73828125
195,10,FP1,190,17.487,a,S1 obj,0,co2a0000364,0.7421875
196,10,FP1,191,19.44,a,S1 obj,0,co2a0000364,0.74609375
197,10,FP1,192,21.881,a,S1 obj,0,co2a0000364,0.75
198,10,FP1,193,25.299,a,S1 obj,0,co2a0000364,0.75390625
199,10,FP1,194,29.205,a,S1 obj,0,co2a0000364,0.7578125
200,10,FP1,195,33.6,a,S1 obj,0,co2a0000364,0.76171875
201,10,FP1,196,37.018,a,S1 obj,0,co2a0000364,0.765625
202,10,FP1,197,39.459,a,S1 obj,0,co2a0000364,0.76953125
203,10,FP1,198,42.877,a,S1 obj,0,co2a0000364,0.7734375
204,10,FP1,199,48.737,a,S1 obj,0,co2a0000364,0.77734375
205,10,FP1,200,56.549,a,S1 obj,0,co2a0000364,0.78125
206,10,FP1,201,65.826,a,S1 obj,0,co2a0000364,0.78515625
207,10,FP1,202,74.615,a,S1 obj,0,co2a0000364,0.7890625
208,10,FP1,203,82.428,a,S1 obj,0,co2a0000364,0.79296875
209,10,FP1,204,90.24,a,S1 obj,0,co2a0000364,0.796875
210,10,FP1,205,99.03,a,S1 obj,0,co2a0000364,0.80078125
211,10,FP1,206,108.795,a,S1 obj,0,co2a0000364,0.8046875
212,10,FP1,207,120.026,a,S1 obj,0,co2a0000364,0.80859375
213,10,FP1,208,128.326,a,S1 obj,0,co2a0000364,0.8125
214,10,FP1,209,132.233,a,S1 obj,0,co2a0000364,0.81640625
215,10,FP1,210,131.256,a,S1 obj,0,co2a0000364,0.8203125
216,10,FP1,211,125.885,a,S1 obj,0,co2a0000364,0.82421875
217,10,FP1,212,119.537,a,S1 obj,0,co2a0000364,0.828125
218,10,FP1,213,113.678,a,S1 obj,0,co2a0000364,0.83203125
219,10,FP1,214,111.237,a,S1 obj,0,co2a0000364,0.8359375
220,10,FP1,215,110.26,a,S1 obj,0,co2a0000364,0.83984375
221,10,FP1,216,109.772,a,S1 obj,0,co2a0000364,0.84375
222,10,FP1,217,107.33,a,S1 obj,0,co2a0000364,0.84765625
223,10,FP1,218,102.448,a,S1 obj,0,co2a0000364,0.8515625
224,10,FP1,219,97.076,a,S1 obj,0,co2a0000364,0.85546875
225,10,FP1,220,92.194,a,S1 obj,0,co2a0000364,0.859375
226,10,FP1,221,88.287,a,S1 obj,0,co2a0000364,0.86328125
227,10,FP1,222,85.358,a,S1 obj,0,co2a0000364,0.8671875
228,10,FP1,223,81.94,a,S1 obj,0,co2a0000364,0.87109375
229,10,FP1,224,78.033,a,S1 obj,0,co2a0000364,0.875
230,10,FP1,225,73.151,a,S1 obj,0,co2a0000364,0.87890625
231,10,FP1,226,68.268,a,S1 obj,0,co2a0000364,0.8828125
232,10,FP1,227,64.85,a,S1 obj,0,co2a0000364,0.88671875
233,10,FP1,228,62.897,a,S1 obj,0,co2a0000364,0.890625
234,10,FP1,229,62.897,a,S1 obj,0,co2a0000364,0.89453125
235,10,FP1,230,64.362,a,S1 obj,0,co2a0000364,0.8984375
236,10,FP1,231,64.85,a,S1 obj,0,co2a0000364,0.90234375
237,10,FP1,232,62.897,a,S1 obj,0,co2a0000364,0.90625
238,10,FP1,233,57.526,a,S1 obj,0,co2a0000364,0.91015625
239,10,FP1,234,51.178,a,S1 obj,0,co2a0000364,0.9140625
240,10,FP1,235,45.319,a,S1 obj,0,co2a0000364,0.91796875
241,10,FP1,236,41.901,a,S1 obj,0,co2a0000364,0.921875
242,10,FP1,237,40.924,a,S1 obj,0,co2a0000364,0.92578125
243,10,FP1,238,41.412,a,S1 obj,0,co2a0000364,0.9296875
244,10,FP1,239,41.901,a,S1 obj,0,co2a0000364,0.93359375
245,10,FP1,240,41.901,a,S1 obj,0,co2a0000364,0.9375
246,10,FP1,241,41.412,a,S1 obj,0,co2a0000364,0.94140625
247,10,FP1,242,41.901,a,S1 obj,0,co2a0000364,0.9453125
248,10,FP1,243,42.389,a,S1 obj,0,co2a0000364,0.94921875
249,10,FP1,244,41.412,a,S1 obj,0,co2a0000364,0.953125
250,10,FP1,245,40.436,a,S1 obj,0,co2a0000364,0.95703125
251,10,FP1,246,39.459,a,S1 obj,0,co2a0000364,0.9609375
252,10,FP1,247,38.971,a,S1 obj,0,co2a0000364,0.96484375
253,10,FP1,248,38.483,a,S1 obj,0,co2a0000364,0.96875
254,10,FP1,249,37.506,a,S1 obj,0,co2a0000364,0.97265625
255,10,FP1,250,36.041,a,S1 obj,0,co2a0000364,0.9765625
256,10,FP1,251,34.088,a,S1 obj,0,co2a0000364,0.98046875
257,10,FP1,252,33.112,a,S1 obj,0,co2a0000364,0.984375
258,10,FP1,253,33.6,a,S1 obj,0,co2a0000364,0.98828125
259,10,FP1,254,34.088,a,S1 obj,0,co2a0000364,0.9921875
260,10,FP1,255,33.112,a,S1 obj,0,co2a0000364,0.99609375
262,10,FP2,0,6.307,a,S1 obj,1,co2a0000364,0.0
263,10,FP2,1,7.772,a,S1 obj,1,co2a0000364,0.00390625
264,10,FP2,2,8.748,a,S1 obj,1,co2a0000364,0.0078125
265,10,FP2,3,8.748,a,S1 obj,1,co2a0000364,0.01171875
266,10,FP2,4,7.772,a,S1 obj,1,co2a0000364,0.015625
267,10,FP2,5,5.33,a,S1 obj,1,co2a0000364,0.01953125
268,10,FP2,6,2.401,a,S1 obj,1,co2a0000364,0.0234375
269,10,FP2,7,0.936,a,S1 obj,1,co2a0000364,0.02734375
270,10,FP2,8,1.912,a,S1 obj,1,co2a0000364,0.03125
271,10,FP2,9,4.354,a,S1 obj,1,co2a0000364,0.03515625
272,10,FP2,10,6.795,a,S1 obj,1,co2a0000364,0.0390625
273,10,FP2,11,7.772,a,S1 obj,1,co2a0000364,0.04296875
274,10,FP2,12,6.795,a,S1 obj,1,co2a0000364,0.046875
275,10,FP2,13,6.307,a,S1 obj,1,co2a0000364,0.05078125
276,10,FP2,14,6.795,a,S1 obj,1,co2a0000364,0.0546875
277,10,FP2,15,8.748,a,S1 obj,1,co2a0000364,0.05859375
278,10,FP2,16,9.237,a,S1 obj,1,co2a0000364,0.0625
279,10,FP2,17,7.284,a,S1 obj,1,co2a0000364,0.06640625
280,10,FP2,18,3.377,a,S1 obj,1,co2a0000364,0.0703125
281,10,FP2,19,-1.506,a,S1 obj,1,co2a0000364,0.07421875
282,10,FP2,20,-2.482,a,S1 obj,1,co2a0000364,0.078125
283,10,FP2,21,-0.041,a,S1 obj,1,co2a0000364,0.08203125
284,10,FP2,22,5.819,a,S1 obj,1,co2a0000364,0.0859375
285,10,FP2,23,10.701,a,S1 obj,1,co2a0000364,0.08984375
286,10,FP2,24,12.655,a,S1 obj,1,co2a0000364,0.09375
287,10,FP2,25,11.19,a,S1 obj,1,co2a0000364,0.09765625
288,10,FP2,26,8.26,a,S1 obj,1,co2a0000364,0.1015625
289,10,FP2,27,5.33,a,S1 obj,1,co2a0000364,0.10546875
290,10,FP2,28,2.889,a,S1 obj,1,co2a0000364,0.109375
291,10,FP2,29,0.936,a,S1 obj,1,co2a0000364,0.11328125
292,10,FP2,30,-0.041,a,S1 obj,1,co2a0000364,0.1171875
293,10,FP2,31,-0.041,a,S1 obj,1,co2a0000364,0.12109375
294,10,FP2,32,0.936,a,S1 obj,1,co2a0000364,0.125
295,10,FP2,33,1.912,a,S1 obj,1,co2a0000364,0.12890625
296,10,FP2,34,2.401,a,S1 obj,1,co2a0000364,0.1328125
297,10,FP2,35,1.424,a,S1 obj,1,co2a0000364,0.13671875
298,10,FP2,36,0.936,a,S1 obj,1,co2a0000364,0.140625
299,10,FP2,37,2.889,a,S1 obj,1,co2a0000364,0.14453125
300,10,FP2,38,6.307,a,S1 obj,1,co2a0000364,0.1484375
301,10,FP2,39,9.237,a,S1 obj,1,co2a0000364,0.15234375
302,10,FP2,40,10.213,a,S1 obj,1,co2a0000364,0.15625
303,10,FP2,41,7.284,a,S1 obj,1,co2a0000364,0.16015625
304,10,FP2,42,3.866,a,S1 obj,1,co2a0000364,0.1640625
305,10,FP2,43,0.936,a,S1 obj,1,co2a0000364,0.16796875
306,10,FP2,44,0.448,a,S1 obj,1,co2a0000364,0.171875
307,10,FP2,45,0.448,a,S1 obj,1,co2a0000364,0.17578125
308,10,FP2,46,-0.041,a,S1 obj,1,co2a0000364,0.1796875
309,10,FP2,47,-0.529,a,S1 obj,1,co2a0000364,0.18359375
310,10,FP2,48,1.912,a,S1 obj,1,co2a0000364,0.1875
311,10,FP2,49,6.795,a,S1 obj,1,co2a0000364,0.19140625
312,10,FP2,50,12.166,a,S1 obj,1,co2a0000364,0.1953125
313,10,FP2,51,14.119,a,S1 obj,1,co2a0000364,0.19921875
314,10,FP2,52,10.701,a,S1 obj,1,co2a0000364,0.203125
315,10,FP2,53,4.354,a,S1 obj,1,co2a0000364,0.20703125
316,10,FP2,54,-1.017,a,S1 obj,1,co2a0000364,0.2109375
317,10,FP2,55,-1.994,a,S1 obj,1,co2a0000364,0.21484375
318,10,FP2,56,0.936,a,S1 obj,1,co2a0000364,0.21875
319,10,FP2,57,5.33,a,S1 obj,1,co2a0000364,0.22265625
320,10,FP2,58,7.772,a,S1 obj,1,co2a0000364,0.2265625
321,10,FP2,59,8.26,a,S1 obj,1,co2a0000364,0.23046875
322,10,FP2,60,7.772,a,S1 obj,1,co2a0000364,0.234375
323,10,FP2,61,7.284,a,S1 obj,1,co2a0000364,0.23828125
324,10,FP2,62,7.284,a,S1 obj,1,co2a0000364,0.2421875
325,10,FP2,63,6.795,a,S1 obj,1,co2a0000364,0.24609375
326,10,FP2,64,6.307,a,S1 obj,1,co2a0000364,0.25
327,10,FP2,65,5.33,a,S1 obj,1,co2a0000364,0.25390625
328,10,FP2,66,4.354,a,S1 obj,1,co2a0000364,0.2578125
329,10,FP2,67,1.912,a,S1 obj,1,co2a0000364,0.26171875
330,10,FP2,68,-0.529,a,S1 obj,1,co2a0000364,0.265625
331,10,FP2,69,-1.017,a,S1 obj,1,co2a0000364,0.26953125
332,10,FP2,70,2.401,a,S1 obj,1,co2a0000364,0.2734375
333,10,FP2,71,9.237,a,S1 obj,1,co2a0000364,0.27734375
334,10,FP2,72,15.584,a,S1 obj,1,co2a0000364,0.28125
335,10,FP2,73,18.026,a,S1 obj,1,co2a0000364,0.28515625
336,10,FP2,74,15.584,a,S1 obj,1,co2a0000364,0.2890625
337,10,FP2,75,10.213,a,S1 obj,1,co2a0000364,0.29296875
338,10,FP2,76,6.795,a,S1 obj,1,co2a0000364,0.296875
339,10,FP2,77,7.284,a,S1 obj,1,co2a0000364,0.30078125
340,10,FP2,78,9.237,a,S1 obj,1,co2a0000364,0.3046875
341,10,FP2,79,8.748,a,S1 obj,1,co2a0000364,0.30859375
342,10,FP2,80,4.354,a,S1 obj,1,co2a0000364,0.3125
343,10,FP2,81,-1.994,a,S1 obj,1,co2a0000364,0.31640625
344,10,FP2,82,-5.9,a,S1 obj,1,co2a0000364,0.3203125
345,10,FP2,83,-2.482,a,S1 obj,1,co2a0000364,0.32421875
346,10,FP2,84,7.284,a,S1 obj,1,co2a0000364,0.328125
347,10,FP2,85,17.049,a,S1 obj,1,co2a0000364,0.33203125
348,10,FP2,86,20.467,a,S1 obj,1,co2a0000364,0.3359375
349,10,FP2,87,16.073,a,S1 obj,1,co2a0000364,0.33984375
350,10,FP2,88,7.772,a,S1 obj,1,co2a0000364,0.34375
351,10,FP2,89,1.912,a,S1 obj,1,co2a0000364,0.34765625
352,10,FP2,90,0.936,a,S1 obj,1,co2a0000364,0.3515625
353,10,FP2,91,4.842,a,S1 obj,1,co2a0000364,0.35546875
354,10,FP2,92,9.725,a,S1 obj,1,co2a0000364,0.359375
355,10,FP2,93,11.19,a,S1 obj,1,co2a0000364,0.36328125
356,10,FP2,94,10.213,a,S1 obj,1,co2a0000364,0.3671875
357,10,FP2,95,6.795,a,S1 obj,1,co2a0000364,0.37109375
358,10,FP2,96,4.354,a,S1 obj,1,co2a0000364,0.375
359,10,FP2,97,3.377,a,S1 obj,1,co2a0000364,0.37890625
360,10,FP2,98,5.33,a,S1 obj,1,co2a0000364,0.3828125
361,10,FP2,99,9.237,a,S1 obj,1,co2a0000364,0.38671875
362,10,FP2,100,15.096,a,S1 obj,1,co2a0000364,0.390625
363,10,FP2,101,18.514,a,S1 obj,1,co2a0000364,0.39453125
364,10,FP2,102,18.514,a,S1 obj,1,co2a0000364,0.3984375
365,10,FP2,103,13.143,a,S1 obj,1,co2a0000364,0.40234375
366,10,FP2,104,5.819,a,S1 obj,1,co2a0000364,0.40625
367,10,FP2,105,1.424,a,S1 obj,1,co2a0000364,0.41015625
368,10,FP2,106,1.424,a,S1 obj,1,co2a0000364,0.4140625
369,10,FP2,107,5.819,a,S1 obj,1,co2a0000364,0.41796875
370,10,FP2,108,11.19,a,S1 obj,1,co2a0000364,0.421875
371,10,FP2,109,15.096,a,S1 obj,1,co2a0000364,0.42578125
372,10,FP2,110,16.073,a,S1 obj,1,co2a0000364,0.4296875
373,10,FP2,111,16.073,a,S1 obj,1,co2a0000364,0.43359375
374,10,FP2,112,15.096,a,S1 obj,1,co2a0000364,0.4375
375,10,FP2,113,13.143,a,S1 obj,1,co2a0000364,0.44140625
376,10,FP2,114,9.237,a,S1 obj,1,co2a0000364,0.4453125
377,10,FP2,115,3.866,a,S1 obj,1,co2a0000364,0.44921875
378,10,FP2,116,-0.529,a,S1 obj,1,co2a0000364,0.453125
379,10,FP2,117,-2.97,a,S1 obj,1,co2a0000364,0.45703125
380,10,FP2,118,-1.506,a,S1 obj,1,co2a0000364,0.4609375
381,10,FP2,119,2.889,a,S1 obj,1,co2a0000364,0.46484375
382,10,FP2,120,7.772,a,S1 obj,1,co2a0000364,0.46875
