,trial number,sensor position,sample num,sensor value,subject identifier,matching condition,channel,name,time
94,15,FP1,89,4.364,a,"S2 nomatch,",0,co2a0000364,0.34765625
95,15,FP1,90,6.317,a,"S2 nomatch,",0,co2a0000364,0.3515625
96,15,FP1,91,6.805,a,"S2 nomatch,",0,co2a0000364,0.35546875
97,15,FP1,92,4.364,a,"S2 nomatch,",0,co2a0000364,0.359375
98,15,FP1,93,0.946,a,"S2 nomatch,",0,co2a0000364,0.36328125
99,15,FP1,94,-0.519,a,"S2 nomatch,",0,co2a0000364,0.3671875
100,15,FP1,95,1.434,a,"S2 nomatch,",0,co2a0000364,0.37109375
101,15,FP1,96,3.387,a,"S2 nomatch,",0,co2a0000364,0.375
102,15,FP1,97,3.876,a,"S2 nomatch,",0,co2a0000364,0.37890625
103,15,FP1,98,1.434,a,"S2 nomatch,",0,co2a0000364,0.3828125
104,15,FP1,99,-1.984,a,"S2 nomatch,",0,co2a0000364,0.38671875
105,15,FP1,100,-3.448,a,"S2 nomatch,",0,co2a0000364,0.390625
106,15,FP1,101,-1.984,a,"S2 nomatch,",0,co2a0000364,0.39453125
107,15,FP1,102,0.458,a,"S2 nomatch,",0,co2a0000364,0.3984375
108,15,FP1,103,1.434,a,"S2 nomatch,",0,co2a0000364,0.40234375
109,15,FP1,104,0.458,a,"S2 nomatch,",0,co2a0000364,0.40625
110,15,FP1,105,-1.984,a,"S2 nomatch,",0,co2a0000364,0.41015625
111,15,FP1,106,-2.96,a,"S2 nomatch,",0,co2a0000364,0.4140625
112,15,FP1,107,-2.472,a,"S2 nomatch,",0,co2a0000364,0.41796875
113,15,FP1,108,-1.007,a,"S2 nomatch,",0,co2a0000364,0.421875
114,15,FP1,109,-1.984,a,"S2 nomatch,",0,co2a0000364,0.42578125
115,15,FP1,110,-4.913,a,"S2 nomatch,",0,co2a0000364,0.4296875
116,15,FP1,111,-8.82,a,"S2 nomatch,",0,co2a0000364,0.43359375
117,15,FP1,112,-11.261,a,"S2 nomatch,",0,co2a0000364,0.4375
118,15,FP1,113,-11.261,a,"S2 nomatch,",0,co2a0000364,0.44140625
119,15,FP1,114,-10.773,a,"S2 nomatch,",0,co2a0000364,0.4453125
120,15,FP1,115,-9.308,a,"S2 nomatch,",0,co2a0000364,0.44921875
121,15,FP1,116,-8.82,a,"S2 nomatch,",0,co2a0000364,0.453125
122,15,FP1,117,-7.843,a,"S2 nomatch,",0,co2a0000364,0.45703125
123,15,FP1,118,-6.866,a,"S2 nomatch,",0,co2a0000364,0.4609375
124,15,FP1,119,-6.378,a,"S2 nomatch,",0,co2a0000364,0.46484375
125,15,FP1,120,-6.866,a,"S2 nomatch,",0,co2a0000364,0.46875
126,15,FP1,121,-7.843,a,"S2 nomatch,",0,co2a0000364,0.47265625
127,15,FP1,122,-9.308,a,"S2 nomatch,",0,co2a0000364,0.4765625
128,15,FP1,123,-10.773,a,"S2 nomatch,",0,co2a0000364,0.48046875
129,15,FP1,124,-9.796,a,"S2 nomatch,",0,co2a0000364,0.484375
130,15,FP1,125,-7.843,a,"S2 nomatch,",0,co2a0000364,0.48828125
131,15,FP1,126,-5.89,a,"S2 nomatch,",0,co2a0000364,0.4921875
132,15,FP1,127,-4.425,a,"S2 nomatch,",0,co2a0000364,0.49609375
133,15,FP1,128,-4.425,a,"S2 nomatch,",0,co2a0000364,0.5
134,15,FP1,129,-4.913,a,"S2 nomatch,",0,co2a0000364,0.50390625
135,15,FP1,130,-4.425,a,"S2 nomatch,",0,co2a0000364,0.5078125
136,15,FP1,131,-2.472,a,"S2 nomatch,",0,co2a0000364,0.51171875
137,15,FP1,132,0.946,a,"S2 nomatch,",0,co2a0000364,0.515625
138,15,FP1,133,3.876,a,"S2 nomatch,",0,co2a0000364,0.51953125
139,15,FP1,134,3.876,a,"S2 nomatch,",0,co2a0000364,0.5234375
140,15,FP1,135,0.458,a,"S2 nomatch,",0,co2a0000364,0.52734375
141,15,FP1,136,-4.913,a,"S2 nomatch,",0,co2a0000364,0.53125
142,15,FP1,137,-7.843,a,"S2 nomatch,",0,co2a0000364,0.53515625
143,15,FP1,138,-8.331,a,"S2 nomatch,",0,co2a0000364,0.5390625
144,15,FP1,139,-5.89,a,"S2 nomatch,",0,co2a0000364,0.54296875
145,15,FP1,140,-1.984,a,"S2 nomatch,",0,co2a0000364,0.546875
146,15,FP1,141,-0.519,a,"S2 nomatch,",0,co2a0000364,0.55078125
147,15,FP1,142,-1.495,a,"S2 nomatch,",0,co2a0000364,0.5546875
148,15,FP1,143,-3.448,a,"S2 nomatch,",0,co2a0000364,0.55859375
149,15,FP1,144,-4.425,a,"S2 nomatch,",0,co2a0000364,0.5625
150,15,FP1,145,-4.913,a,"S2 nomatch,",0,co2a0000364,0.56640625
151,15,FP1,146,-3.937,a,"S2 nomatch,",0,co2a0000364,0.5703125
152,15,FP1,147,-2.472,a,"S2 nomatch,",0,co2a0000364,0.57421875
153,15,FP1,148,-2.96,a,"S2 nomatch,",0,co2a0000364,0.578125
154,15,FP1,149,-4.913,a,"S2 nomatch,",0,co2a0000364,0.58203125
155,15,FP1,150,-7.843,a,"S2 nomatch,",0,co2a0000364,0.5859375
156,15,FP1,151,-10.773,a,"S2 nomatch,",0,co2a0000364,0.58984375
157,15,FP1,152,-12.726,a,"S2 nomatch,",0,co2a0000364,0.59375
158,15,FP1,153,-13.214,a,"S2 nomatch,",0,co2a0000364,0.59765625
159,15,FP1,154,-12.238,a,"S2 nomatch,",0,co2a0000364,0.6015625
160,15,FP1,155,-10.773,a,"S2 nomatch,",0,co2a0000364,0.60546875
161,15,FP1,156,-8.331,a,"S2 nomatch,",0,co2a0000364,0.609375
162,15,FP1,157,-6.866,a,"S2 nomatch,",0,co2a0000364,0.61328125
163,15,FP1,158,-6.866,a,"S2 nomatch,",0,co2a0000364,0.6171875
164,15,FP1,159,-8.331,a,"S2 nomatch,",0,co2a0000364,0.62109375
165,15,FP1,160,-10.773,a,"S2 nomatch,",0,co2a0000364,0.625
166,15,FP1,161,-12.238,a,"S2 nomatch,",0,co2a0000364,0.62890625
167,15,FP1,162,-12.726,a,"S2 nomatch,",0,co2a0000364,0.6328125
168,15,FP1,163,-11.749,a,"S2 nomatch,",0,co2a0000364,0.63671875
169,15,FP1,164,-10.773,a,"S2 nomatch,",0,co2a0000364,0.640625
170,15,FP1,165,-10.284,a,"S2 nomatch,",0,co2a0000364,0.64453125
171,15,FP1,166,-11.261,a,"S2 nomatch,",0,co2a0000364,0.6484375
172,15,FP1,167,-12.238,a,"S2 nomatch,",0,co2a0000364,0.65234375
173,15,FP1,168,-12.726,a,"S2 nomatch,",0,co2a0000364,0.65625
174,15,FP1,169,-12.238,a,"S2 nomatch,",0,co2a0000364,0.66015625
175,15,FP1,170,-12.238,a,"S2 nomatch,",0,co2a0000364,0.6640625
176,15,FP1,171,-12.726,a,"S2 nomatch,",0,co2a0000364,0.66796875
177,15,FP1,172,-13.702,a,"S2 nomatch,",0,co2a0000364,0.671875
178,15,FP1,173,-15.167,a,"S2 nomatch,",0,co2a0000364,0.67578125
179,15,FP1,174,-14.679,a,"S2 nomatch,",0,co2a0000364,0.6796875
180,15,FP1,175,-12.238,a,"S2 nomatch,",0,co2a0000364,0.68359375
181,15,FP1,176,-8.82,a,"S2 nomatch,",0,co2a0000364,0.6875
182,15,FP1,177,-6.378,a,"S2 nomatch,",0,co2a0000364,0.69140625
183,15,FP1,178,-6.378,a,"S2 nomatch,",0,co2a0000364,0.6953125
184,15,FP1,179,-8.331,a,"S2 nomatch,",0,co2a0000364,0.69921875
185,15,FP1,180,-11.261,a,"S2 nomatch,",0,co2a0000364,0.703125
186,15,FP1,181,-13.214,a,"S2 nomatch,",0,co2a0000364,0.70703125
187,15,FP1,182,-12.238,a,"S2 nomatch,",0,co2a0000364,0.7109375
188,15,FP1,183,-10.284,a,"S2 nomatch,",0,co2a0000364,0.71484375
189,15,FP1,184,-8.331,a,"S2 nomatch,",0,co2a0000364,0.71875
190,15,FP1,185,-7.843,a,"S2 nomatch,",0,co2a0000364,0.72265625
191,15,FP1,186,-8.82,a,"S2 nomatch,",0,co2a0000364,0.7265625
192,15,FP1,187,-10.284,a,"S2 nomatch,",0,co2a0000364,0.73046875
193,15,FP1,188,-10.284,a,"S2 nomatch,",0,co2a0000364,0.734375
194,15,FP1,189,-9.796,a,"S2 nomatch,",0,co2a0000364,0.73828125
195,15,FP1,190,-7.843,a,"S2 nomatch,",0,co2a0000364,0.7421875
196,15,FP1,191,-6.378,a,"S2 nomatch,",0,co2a0000364,0.74609375
197,15,FP1,192,-6.378,a,"S2 nomatch,",0,co2a0000364,0.75
198,15,FP1,193,-7.843,a,"S2 nomatch,",0,co2a0000364,0.75390625
199,15,FP1,194,-9.796,a,"S2 nomatch,",0,co2a0000364,0.7578125
200,15,FP1,195,-12.238,a,"S2 nomatch,",0,co2a0000364,0.76171875
201,15,FP1,196,-12.238,a,"S2 nomatch,",0,co2a0000364,0.765625
202,15,FP1,197,-10.773,a,"S2 nomatch,",0,co2a0000364,0.76953125
203,15,FP1,198,-6.866,a,"S2 nomatch,",0,co2a0000364,0.7734375
204,15,FP1,199,-3.448,a,"S2 nomatch,",0,co2a0000364,0.77734375
205,15,FP1,200,-0.519,a,"S2 nomatch,",0,co2a0000364,0.78125
206,15,FP1,201,0.946,a,"S2 nomatch,",0,co2a0000364,0.78515625
207,15,FP1,202,1.923,a,"S2 nomatch,",0,co2a0000364,0.7890625
208,15,FP1,203,6.317,a,"S2 nomatch,",0,co2a0000364,0.79296875
209,15,FP1,204,14.618,a,"S2 nomatch,",0,co2a0000364,0.796875
210,15,FP1,205,26.337,a,"S2 nomatch,",0,co2a0000364,0.80078125
211,15,FP1,206,36.591,a,"S2 nomatch,",0,co2a0000364,0.8046875
212,15,FP1,207,40.497,a,"S2 nomatch,",0,co2a0000364,0.80859375
213,15,FP1,208,38.055,a,"S2 nomatch,",0,co2a0000364,0.8125
214,15,FP1,209,33.661,a,"S2 nomatch,",0,co2a0000364,0.81640625
215,15,FP1,210,32.684,a,"S2 nomatch,",0,co2a0000364,0.8203125
216,15,FP1,211,38.055,a,"S2 nomatch,",0,co2a0000364,0.82421875
217,15,FP1,212,48.309,a,"S2 nomatch,",0,co2a0000364,0.828125
218,15,FP1,213,57.587,a,"S2 nomatch,",0,co2a0000364,0.83203125
219,15,FP1,214,61.493,a,"S2 nomatch,",0,co2a0000364,0.8359375
220,15,FP1,215,59.54,a,"S2 nomatch,",0,co2a0000364,0.83984375
221,15,FP1,216,54.657,a,"S2 nomatch,",0,co2a0000364,0.84375
222,15,FP1,217,50.262,a,"S2 nomatch,",0,co2a0000364,0.84765625
223,15,FP1,218,48.798,a,"S2 nomatch,",0,co2a0000364,0.8515625
224,15,FP1,219,48.798,a,"S2 nomatch,",0,co2a0000364,0.85546875
225,15,FP1,220,48.309,a,"S2 nomatch,",0,co2a0000364,0.859375
226,15,FP1,221,46.356,a,"S2 nomatch,",0,co2a0000364,0.86328125
227,15,FP1,222,41.473,a,"S2 nomatch,",0,co2a0000364,0.8671875
228,15,FP1,223,36.102,a,"S2 nomatch,",0,co2a0000364,0.87109375
229,15,FP1,224,31.708,a,"S2 nomatch,",0,co2a0000364,0.875
230,15,FP1,225,28.29,a,"S2 nomatch,",0,co2a0000364,0.87890625
231,15,FP1,226,26.337,a,"S2 nomatch,",0,co2a0000364,0.8828125
232,15,FP1,227,24.384,a,"S2 nomatch,",0,co2a0000364,0.88671875
233,15,FP1,228,22.43,a,"S2 nomatch,",0,co2a0000364,0.890625
234,15,FP1,229,19.501,a,"S2 nomatch,",0,co2a0000364,0.89453125
235,15,FP1,230,17.548,a,"S2 nomatch,",0,co2a0000364,0.8984375
236,15,FP1,231,16.571,a,"S2 nomatch,",0,co2a0000364,0.90234375
237,15,FP1,232,18.036,a,"S2 nomatch,",0,co2a0000364,0.90625
238,15,FP1,233,19.501,a,"S2 nomatch,",0,co2a0000364,0.91015625
239,15,FP1,234,19.501,a,"S2 nomatch,",0,co2a0000364,0.9140625
240,15,FP1,235,17.059,a,"S2 nomatch,",0,co2a0000364,0.91796875
241,15,FP1,236,12.665,a,"S2 nomatch,",0,co2a0000364,0.921875
242,15,FP1,237,6.317,a,"S2 nomatch,",0,co2a0000364,0.92578125
243,15,FP1,238,1.434,a,"S2 nomatch,",0,co2a0000364,0.9296875
244,15,FP1,239,-1.007,a,"S2 nomatch,",0,co2a0000364,0.93359375
245,15,FP1,240,0.458,a,"S2 nomatch,",0,co2a0000364,0.9375
246,15,FP1,241,3.876,a,"S2 nomatch,",0,co2a0000364,0.94140625
247,15,FP1,242,7.782,a,"S2 nomatch,",0,co2a0000364,0.9453125
248,15,FP1,243,10.712,a,"S2 nomatch,",0,co2a0000364,0.94921875
249,15,FP1,244,10.223,a,"S2 nomatch,",0,co2a0000364,0.953125
250,15,FP1,245,7.782,a,"S2 nomatch,",0,co2a0000364,0.95703125
251,15,FP1,246,3.387,a,"S2 nomatch,",0,co2a0000364,0.9609375
252,15,FP1,247,-1.007,a,"S2 nomatch,",0,co2a0000364,0.96484375
253,15,FP1,248,-3.448,a,"S2 nomatch,",0,co2a0000364,0.96875
254,15,FP1,249,-3.448,a,"S2 nomatch,",0,co2a0000364,0.97265625
255,15,FP1,250,-1.984,a,"S2 nomatch,",0,co2a0000364,0.9765625
256,15,FP1,251,-1.007,a,"S2 nomatch,",0,co2a0000364,0.98046875
257,15,FP1,252,-1.007,a,"S2 nomatch,",0,co2a0000364,0.984375
258,15,FP1,253,-1.984,a,"S2 nomatch,",0,co2a0000364,0.98828125
259,15,FP1,254,-3.448,a,"S2 nomatch,",0,co2a0000364,0.9921875
260,15,FP1,255,-4.425,a,"S2 nomatch,",0,co2a0000364,0.99609375
262,15,FP2,0,-0.01,a,"S2 nomatch,",1,co2a0000364,0.0
263,15,FP2,1,4.384,a,"S2 nomatch,",1,co2a0000364,0.00390625
264,15,FP2,2,8.291,a,"S2 nomatch,",1,co2a0000364,0.0078125
265,15,FP2,3,11.22,a,"S2 nomatch,",1,co2a0000364,0.01171875
266,15,FP2,4,11.709,a,"S2 nomatch,",1,co2a0000364,0.015625
267,15,FP2,5,12.197,a,"S2 nomatch,",1,co2a0000364,0.01953125
268,15,FP2,6,11.709,a,"S2 nomatch,",1,co2a0000364,0.0234375
269,15,FP2,7,10.732,a,"S2 nomatch,",1,co2a0000364,0.02734375
270,15,FP2,8,8.779,a,"S2 nomatch,",1,co2a0000364,0.03125
271,15,FP2,9,7.314,a,"S2 nomatch,",1,co2a0000364,0.03515625
272,15,FP2,10,5.361,a,"S2 nomatch,",1,co2a0000364,0.0390625
273,15,FP2,11,3.408,a,"S2 nomatch,",1,co2a0000364,0.04296875
274,15,FP2,12,1.455,a,"S2 nomatch,",1,co2a0000364,0.046875
275,15,FP2,13,-0.987,a,"S2 nomatch,",1,co2a0000364,0.05078125
276,15,FP2,14,-2.452,a,"S2 nomatch,",1,co2a0000364,0.0546875
277,15,FP2,15,-2.452,a,"S2 nomatch,",1,co2a0000364,0.05859375
278,15,FP2,16,-0.498,a,"S2 nomatch,",1,co2a0000364,0.0625
279,15,FP2,17,2.431,a,"S2 nomatch,",1,co2a0000364,0.06640625
280,15,FP2,18,5.361,a,"S2 nomatch,",1,co2a0000364,0.0703125
281,15,FP2,19,6.826,a,"S2 nomatch,",1,co2a0000364,0.07421875
282,15,FP2,20,7.802,a,"S2 nomatch,",1,co2a0000364,0.078125
283,15,FP2,21,7.314,a,"S2 nomatch,",1,co2a0000364,0.08203125
284,15,FP2,22,6.826,a,"S2 nomatch,",1,co2a0000364,0.0859375
285,15,FP2,23,4.384,a,"S2 nomatch,",1,co2a0000364,0.08984375
286,15,FP2,24,1.943,a,"S2 nomatch,",1,co2a0000364,0.09375
287,15,FP2,25,-0.498,a,"S2 nomatch,",1,co2a0000364,0.09765625
288,15,FP2,26,-2.452,a,"S2 nomatch,",1,co2a0000364,0.1015625
289,15,FP2,27,-1.963,a,"S2 nomatch,",1,co2a0000364,0.10546875
290,15,FP2,28,0.478,a,"S2 nomatch,",1,co2a0000364,0.109375
291,15,FP2,29,3.408,a,"S2 nomatch,",1,co2a0000364,0.11328125
292,15,FP2,30,5.849,a,"S2 nomatch,",1,co2a0000364,0.1171875
293,15,FP2,31,6.826,a,"S2 nomatch,",1,co2a0000364,0.12109375
294,15,FP2,32,5.849,a,"S2 nomatch,",1,co2a0000364,0.125
295,15,FP2,33,4.384,a,"S2 nomatch,",1,co2a0000364,0.12890625
296,15,FP2,34,3.408,a,"S2 nomatch,",1,co2a0000364,0.1328125
297,15,FP2,35,3.896,a,"S2 nomatch,",1,co2a0000364,0.13671875
298,15,FP2,36,5.849,a,"S2 nomatch,",1,co2a0000364,0.140625
299,15,FP2,37,7.802,a,"S2 nomatch,",1,co2a0000364,0.14453125
300,15,FP2,38,9.755,a,"S2 nomatch,",1,co2a0000364,0.1484375
301,15,FP2,39,9.755,a,"S2 nomatch,",1,co2a0000364,0.15234375
302,15,FP2,40,7.802,a,"S2 nomatch,",1,co2a0000364,0.15625
303,15,FP2,41,5.361,a,"S2 nomatch,",1,co2a0000364,0.16015625
304,15,FP2,42,2.92,a,"S2 nomatch,",1,co2a0000364,0.1640625
305,15,FP2,43,2.431,a,"S2 nomatch,",1,co2a0000364,0.16796875
306,15,FP2,44,2.92,a,"S2 nomatch,",1,co2a0000364,0.171875
307,15,FP2,45,2.92,a,"S2 nomatch,",1,co2a0000364,0.17578125
308,15,FP2,46,2.431,a,"S2 nomatch,",1,co2a0000364,0.1796875
309,15,FP2,47,1.943,a,"S2 nomatch,",1,co2a0000364,0.18359375
310,15,FP2,48,3.408,a,"S2 nomatch,",1,co2a0000364,0.1875
311,15,FP2,49,5.849,a,"S2 nomatch,",1,co2a0000364,0.19140625
312,15,FP2,50,6.826,a,"S2 nomatch,",1,co2a0000364,0.1953125
313,15,FP2,51,5.849,a,"S2 nomatch,",1,co2a0000364,0.19921875
314,15,FP2,52,1.943,a,"S2 nomatch,",1,co2a0000364,0.203125
315,15,FP2,53,-1.475,a,"S2 nomatch,",1,co2a0000364,0.20703125
316,15,FP2,54,-2.452,a,"S2 nomatch,",1,co2a0000364,0.2109375
317,15,FP2,55,0.478,a,"S2 nomatch,",1,co2a0000364,0.21484375
318,15,FP2,56,3.408,a,"S2 nomatch,",1,co2a0000364,0.21875
319,15,FP2,57,3.408,a,"S2 nomatch,",1,co2a0000364,0.22265625
320,15,FP2,58,0.478,a,"S2 nomatch,",1,co2a0000364,0.2265625
321,15,FP2,59,-3.428,a,"S2 nomatch,",1,co2a0000364,0.23046875
322,15,FP2,60,-3.428,a,"S2 nomatch,",1,co2a0000364,0.234375
323,15,FP2,61,0.478,a,"S2 nomatch,",1,co2a0000364,0.23828125
324,15,FP2,62,6.826,a,"S2 nomatch,",1,co2a0000364,0.2421875
325,15,FP2,63,11.22,a,"S2 nomatch,",1,co2a0000364,0.24609375
326,15,FP2,64,11.709,a,"S2 nomatch,",1,co2a0000364,0.25
327,15,FP2,65,6.337,a,"S2 nomatch,",1,co2a0000364,0.25390625
328,15,FP2,66,-0.498,a,"S2 nomatch,",1,co2a0000364,0.2578125
329,15,FP2,67,-5.87,a,"S2 nomatch,",1,co2a0000364,0.26171875
330,15,FP2,68,-5.87,a,"S2 nomatch,",1,co2a0000364,0.265625
331,15,FP2,69,-0.987,a,"S2 nomatch,",1,co2a0000364,0.26953125
332,15,FP2,70,5.849,a,"S2 nomatch,",1,co2a0000364,0.2734375
333,15,FP2,71,10.244,a,"S2 nomatch,",1,co2a0000364,0.27734375
334,15,FP2,72,10.732,a,"S2 nomatch,",1,co2a0000364,0.28125
335,15,FP2,73,7.802,a,"S2 nomatch,",1,co2a0000364,0.28515625
336,15,FP2,74,5.849,a,"S2 nomatch,",1,co2a0000364,0.2890625
337,15,FP2,75,6.826,a,"S2 nomatch,",1,co2a0000364,0.29296875
338,15,FP2,76,10.732,a,"S2 nomatch,",1,co2a0000364,0.296875
339,15,FP2,77,14.638,a,"S2 nomatch,",1,co2a0000364,0.30078125
340,15,FP2,78,15.615,a,"S2 nomatch,",1,co2a0000364,0.3046875
341,15,FP2,79,11.709,a,"S2 nomatch,",1,co2a0000364,0.30859375
342,15,FP2,80,5.849,a,"S2 nomatch,",1,co2a0000364,0.3125
343,15,FP2,81,1.943,a,"S2 nomatch,",1,co2a0000364,0.31640625
