,trial number,sensor position,sample num,sensor value,subject identifier,matching condition,channel,name,time
139,0,FP1,134,-0.132,a,S1 obj,0,co2a0000364,0.5234375
140,0,FP1,135,-4.038,a,S1 obj,0,co2a0000364,0.52734375
141,0,FP1,136,-3.062,a,S1 obj,0,co2a0000364,0.53125
142,0,FP1,137,1.333,a,S1 obj,0,co2a0000364,0.53515625
143,0,FP1,138,5.727,a,S1 obj,0,co2a0000364,0.5390625
144,0,FP1,139,7.192,a,S1 obj,0,co2a0000364,0.54296875
145,0,FP1,140,4.751,a,S1 obj,0,co2a0000364,0.546875
146,0,FP1,141,1.821,a,S1 obj,0,co2a0000364,0.55078125
147,0,FP1,142,0.844,a,S1 obj,0,co2a0000364,0.5546875
148,0,FP1,143,3.286,a,S1 obj,0,co2a0000364,0.55859375
149,0,FP1,144,6.704,a,S1 obj,0,co2a0000364,0.5625
150,0,FP1,145,7.192,a,S1 obj,0,co2a0000364,0.56640625
151,0,FP1,146,3.774,a,S1 obj,0,co2a0000364,0.5703125
152,0,FP1,147,-0.621,a,S1 obj,0,co2a0000364,0.57421875
153,0,FP1,148,-2.574,a,S1 obj,0,co2a0000364,0.578125
154,0,FP1,149,-0.621,a,S1 obj,0,co2a0000364,0.58203125
155,0,FP1,150,4.262,a,S1 obj,0,co2a0000364,0.5859375
156,0,FP1,151,8.169,a,S1 obj,0,co2a0000364,0.58984375
157,0,FP1,152,8.169,a,S1 obj,0,co2a0000364,0.59375
158,0,FP1,153,5.239,a,S1 obj,0,co2a0000364,0.59765625
159,0,FP1,154,1.333,a,S1 obj,0,co2a0000364,0.6015625
160,0,FP1,155,-0.132,a,S1 obj,0,co2a0000364,0.60546875
161,0,FP1,156,1.821,a,S1 obj,0,co2a0000364,0.609375
162,0,FP1,157,5.239,a,S1 obj,0,co2a0000364,0.61328125
163,0,FP1,158,8.169,a,S1 obj,0,co2a0000364,0.6171875
164,0,FP1,159,8.169,a,S1 obj,0,co2a0000364,0.62109375
165,0,FP1,160,7.192,a,S1 obj,0,co2a0000364,0.625
166,0,FP1,161,6.215,a,S1 obj,0,co2a0000364,0.62890625
167,0,FP1,162,6.215,a,S1 obj,0,co2a0000364,0.6328125
168,0,FP1,163,6.704,a,S1 obj,0,co2a0000364,0.63671875
169,0,FP1,164,7.192,a,S1 obj,0,co2a0000364,0.640625
170,0,FP1,165,6.704,a,S1 obj,0,co2a0000364,0.64453125
171,0,FP1,166,5.727,a,S1 obj,0,co2a0000364,0.6484375
172,0,FP1,167,5.239,a,S1 obj,0,co2a0000364,0.65234375
173,0,FP1,168,5.239,a,S1 obj,0,co2a0000364,0.65625
174,0,FP1,169,5.727,a,S1 obj,0,co2a0000364,0.66015625
175,0,FP1,170,7.68,a,S1 obj,0,co2a0000364,0.6640625
176,0,FP1,171,10.61,a,S1 obj,0,co2a0000364,0.66796875
177,0,FP1,172,15.493,a,S1 obj,0,co2a0000364,0.671875
178,0,FP1,173,18.911,a,S1 obj,0,co2a0000364,0.67578125
179,0,FP1,174,19.887,a,S1 obj,0,co2a0000364,0.6796875
180,0,FP1,175,16.958,a,S1 obj,0,co2a0000364,0.68359375
181,0,FP1,176,12.563,a,S1 obj,0,co2a0000364,0.6875
182,0,FP1,177,9.145,a,S1 obj,0,co2a0000364,0.69140625
183,0,FP1,178,8.169,a,S1 obj,0,co2a0000364,0.6953125
184,0,FP1,179,10.122,a,S1 obj,0,co2a0000364,0.69921875
185,0,FP1,180,13.051,a,S1 obj,0,co2a0000364,0.703125
186,0,FP1,181,14.516,a,S1 obj,0,co2a0000364,0.70703125
187,0,FP1,182,14.516,a,S1 obj,0,co2a0000364,0.7109375
188,0,FP1,183,15.004,a,S1 obj,0,co2a0000364,0.71484375
189,0,FP1,184,16.958,a,S1 obj,0,co2a0000364,0.71875
190,0,FP1,185,19.887,a,S1 obj,0,co2a0000364,0.72265625
191,0,FP1,186,19.887,a,S1 obj,0,co2a0000364,0.7265625
192,0,FP1,187,16.958,a,S1 obj,0,co2a0000364,0.73046875
193,0,FP1,188,11.098,a,S1 obj,0,co2a0000364,0.734375
194,0,FP1,189,6.215,a,S1 obj,0,co2a0000364,0.73828125
195,0,FP1,190,5.239,a,S1 obj,0,co2a0000364,0.7421875
196,0,FP1,191,6.704,a,S1 obj,0,co2a0000364,0.74609375
197,0,FP1,192,8.657,a,S1 obj,0,co2a0000364,0.75
198,0,FP1,193,8.169,a,S1 obj,0,co2a0000364,0.75390625
199,0,FP1,194,6.215,a,S1 obj,0,co2a0000364,0.7578125
200,0,FP1,195,6.215,a,S1 obj,0,co2a0000364,0.76171875
201,0,FP1,196,10.122,a,S1 obj,0,co2a0000364,0.765625
202,0,FP1,197,15.981,a,S1 obj,0,co2a0000364,0.76953125
203,0,FP1,198,18.911,a,S1 obj,0,co2a0000364,0.7734375
204,0,FP1,199,15.981,a,S1 obj,0,co2a0000364,0.77734375
205,0,FP1,200,8.169,a,S1 obj,0,co2a0000364,0.78125
206,0,FP1,201,0.844,a,S1 obj,0,co2a0000364,0.78515625
207,0,FP1,202,-1.597,a,S1 obj,0,co2a0000364,0.7890625
208,0,FP1,203,1.821,a,S1 obj,0,co2a0000364,0.79296875
209,0,FP1,204,7.192,a,S1 obj,0,co2a0000364,0.796875
210,0,FP1,205,8.657,a,S1 obj,0,co2a0000364,0.80078125
211,0,FP1,206,7.192,a,S1 obj,0,co2a0000364,0.8046875
212,0,FP1,207,4.262,a,S1 obj,0,co2a0000364,0.80859375
213,0,FP1,208,4.262,a,S1 obj,0,co2a0000364,0.8125
214,0,FP1,209,6.704,a,S1 obj,0,co2a0000364,0.81640625
215,0,FP1,210,8.169,a,S1 obj,0,co2a0000364,0.8203125
216,0,FP1,211,7.192,a,S1 obj,0,co2a0000364,0.82421875
217,0,FP1,212,4.262,a,S1 obj,0,co2a0000364,0.828125
218,0,FP1,213,3.286,a,S1 obj,0,co2a0000364,0.83203125
219,0,FP1,214,5.727,a,S1 obj,0,co2a0000364,0.8359375
220,0,FP1,215,10.61,a,S1 obj,0,co2a0000364,0.83984375
221,0,FP1,216,14.516,a,S1 obj,0,co2a0000364,0.84375
222,0,FP1,217,14.028,a,S1 obj,0,co2a0000364,0.84765625
223,0,FP1,218,9.633,a,S1 obj,0,co2a0000364,0.8515625
224,0,FP1,219,5.727,a,S1 obj,0,co2a0000364,0.85546875
225,0,FP1,220,4.262,a,S1 obj,0,co2a0000364,0.859375
226,0,FP1,221,5.727,a,S1 obj,0,co2a0000364,0.86328125
227,0,FP1,222,7.192,a,S1 obj,0,co2a0000364,0.8671875
228,0,FP1,223,7.192,a,S1 obj,0,co2a0000364,0.87109375
229,0,FP1,224,5.727,a,S1 obj,0,co2a0000364,0.875
230,0,FP1,225,4.751,a,S1 obj,0,co2a0000364,0.87890625
231,0,FP1,226,6.704,a,S1 obj,0,co2a0000364,0.8828125
232,0,FP1,227,10.61,a,S1 obj,0,co2a0000364,0.88671875
233,0,FP1,228,13.051,a,S1 obj,0,co2a0000364,0.890625
234,0,FP1,229,13.051,a,S1 obj,0,co2a0000364,0.89453125
235,0,FP1,230,9.633,a,S1 obj,0,co2a0000364,0.8984375
236,0,FP1,231,6.704,a,S1 obj,0,co2a0000364,0.90234375
237,0,FP1,232,6.704,a,S1 obj,0,co2a0000364,0.90625
238,0,FP1,233,8.657,a,S1 obj,0,co2a0000364,0.91015625
239,0,FP1,234,10.61,a,S1 obj,0,co2a0000364,0.9140625
240,0,FP1,235,9.145,a,S1 obj,0,co2a0000364,0.91796875
241,0,FP1,236,4.751,a,S1 obj,0,co2a0000364,0.921875
242,0,FP1,237,-0.132,a,S1 obj,0,co2a0000364,0.92578125
243,0,FP1,238,-2.574,a,S1 obj,0,co2a0000364,0.9296875
244,0,FP1,239,-1.109,a,S1 obj,0,co2a0000364,0.93359375
245,0,FP1,240,2.309,a,S1 obj,0,co2a0000364,0.9375
246,0,FP1,241,6.215,a,S1 obj,0,co2a0000364,0.94140625
247,0,FP1,242,8.657,a,S1 obj,0,co2a0000364,0.9453125
248,0,FP1,243,10.61,a,S1 obj,0,co2a0000364,0.94921875
249,0,FP1,244,12.075,a,S1 obj,0,co2a0000364,0.953125
250,0,FP1,245,12.563,a,S1 obj,0,co2a0000364,0.95703125
251,0,FP1,246,10.61,a,S1 obj,0,co2a0000364,0.9609375
252,0,FP1,247,8.169,a,S1 obj,0,co2a0000364,0.96484375
253,0,FP1,248,4.751,a,S1 obj,0,co2a0000364,0.96875
254,0,FP1,249,2.797,a,S1 obj,0,co2a0000364,0.97265625
255,0,FP1,250,2.797,a,S1 obj,0,co2a0000364,0.9765625
256,0,FP1,251,3.286,a,S1 obj,0,co2a0000364,0.98046875
257,0,FP1,252,3.774,a,S1 obj,0,co2a0000364,0.984375
258,0,FP1,253,4.262,a,S1 obj,0,co2a0000364,0.98828125
259,0,FP1,254,5.727,a,S1 obj,0,co2a0000364,0.9921875
260,0,FP1,255,8.169,a,S1 obj,0,co2a0000364,0.99609375
262,0,FP2,0,0.834,a,S1 obj,1,co2a0000364,0.0
263,0,FP2,1,3.276,a,S1 obj,1,co2a0000364,0.00390625
264,0,FP2,2,5.717,a,S1 obj,1,co2a0000364,0.0078125
265,0,FP2,3,7.67,a,S1 obj,1,co2a0000364,0.01171875
266,0,FP2,4,9.623,a,S1 obj,1,co2a0000364,0.015625
267,0,FP2,5,9.623,a,S1 obj,1,co2a0000364,0.01953125
268,0,FP2,6,8.647,a,S1 obj,1,co2a0000364,0.0234375
269,0,FP2,7,5.229,a,S1 obj,1,co2a0000364,0.02734375
270,0,FP2,8,1.322,a,S1 obj,1,co2a0000364,0.03125
271,0,FP2,9,-2.096,a,S1 obj,1,co2a0000364,0.03515625
272,0,FP2,10,-4.049,a,S1 obj,1,co2a0000364,0.0390625
273,0,FP2,11,-5.025,a,S1 obj,1,co2a0000364,0.04296875
274,0,FP2,12,-5.025,a,S1 obj,1,co2a0000364,0.046875
275,0,FP2,13,-5.025,a,S1 obj,1,co2a0000364,0.05078125
276,0,FP2,14,-4.537,a,S1 obj,1,co2a0000364,0.0546875
277,0,FP2,15,-4.049,a,S1 obj,1,co2a0000364,0.05859375
278,0,FP2,16,-1.607,a,S1 obj,1,co2a0000364,0.0625
279,0,FP2,17,2.299,a,S1 obj,1,co2a0000364,0.06640625
280,0,FP2,18,6.205,a,S1 obj,1,co2a0000364,0.0703125
281,0,FP2,19,8.647,a,S1 obj,1,co2a0000364,0.07421875
282,0,FP2,20,9.135,a,S1 obj,1,co2a0000364,0.078125
283,0,FP2,21,7.67,a,S1 obj,1,co2a0000364,0.08203125
284,0,FP2,22,6.205,a,S1 obj,1,co2a0000364,0.0859375
285,0,FP2,23,5.717,a,S1 obj,1,co2a0000364,0.08984375
286,0,FP2,24,6.205,a,S1 obj,1,co2a0000364,0.09375
287,0,FP2,25,4.252,a,S1 obj,1,co2a0000364,0.09765625
288,0,FP2,26,-0.631,a,S1 obj,1,co2a0000364,0.1015625
289,0,FP2,27,-7.955,a,S1 obj,1,co2a0000364,0.10546875
290,0,FP2,28,-11.861,a,S1 obj,1,co2a0000364,0.109375
291,0,FP2,29,-10.396,a,S1 obj,1,co2a0000364,0.11328125
292,0,FP2,30,-2.584,a,S1 obj,1,co2a0000364,0.1171875
293,0,FP2,31,6.205,a,S1 obj,1,co2a0000364,0.12109375
294,0,FP2,32,10.111,a,S1 obj,1,co2a0000364,0.125
295,0,FP2,33,6.694,a,S1 obj,1,co2a0000364,0.12890625
296,0,FP2,34,0.346,a,S1 obj,1,co2a0000364,0.1328125
297,0,FP2,35,-2.096,a,S1 obj,1,co2a0000364,0.13671875
298,0,FP2,36,2.787,a,S1 obj,1,co2a0000364,0.140625
299,0,FP2,37,11.088,a,S1 obj,1,co2a0000364,0.14453125
300,0,FP2,38,16.947,a,S1 obj,1,co2a0000364,0.1484375
301,0,FP2,39,14.506,a,S1 obj,1,co2a0000364,0.15234375
302,0,FP2,40,5.717,a,S1 obj,1,co2a0000364,0.15625
303,0,FP2,41,-3.56,a,S1 obj,1,co2a0000364,0.16015625
304,0,FP2,42,-6.002,a,S1 obj,1,co2a0000364,0.1640625
305,0,FP2,43,-0.631,a,S1 obj,1,co2a0000364,0.16796875
306,0,FP2,44,8.647,a,S1 obj,1,co2a0000364,0.171875
307,0,FP2,45,17.436,a,S1 obj,1,co2a0000364,0.17578125
308,0,FP2,46,20.365,a,S1 obj,1,co2a0000364,0.1796875
309,0,FP2,47,17.924,a,S1 obj,1,co2a0000364,0.18359375
310,0,FP2,48,12.553,a,S1 obj,1,co2a0000364,0.1875
311,0,FP2,49,6.694,a,S1 obj,1,co2a0000364,0.19140625
312,0,FP2,50,4.252,a,S1 obj,1,co2a0000364,0.1953125
313,0,FP2,51,4.74,a,S1 obj,1,co2a0000364,0.19921875
314,0,FP2,52,7.182,a,S1 obj,1,co2a0000364,0.203125
315,0,FP2,53,9.135,a,S1 obj,1,co2a0000364,0.20703125
316,0,FP2,54,9.623,a,S1 obj,1,co2a0000364,0.2109375
317,0,FP2,55,7.67,a,S1 obj,1,co2a0000364,0.21484375
318,0,FP2,56,6.694,a,S1 obj,1,co2a0000364,0.21875
319,0,FP2,57,8.158,a,S1 obj,1,co2a0000364,0.22265625
320,0,FP2,58,12.065,a,S1 obj,1,co2a0000364,0.2265625
321,0,FP2,59,15.971,a,S1 obj,1,co2a0000364,0.23046875
322,0,FP2,60,14.994,a,S1 obj,1,co2a0000364,0.234375
323,0,FP2,61,7.67,a,S1 obj,1,co2a0000364,0.23828125
324,0,FP2,62,-3.072,a,S1 obj,1,co2a0000364,0.2421875
325,0,FP2,63,-11.373,a,S1 obj,1,co2a0000364,0.24609375
326,0,FP2,64,-13.326,a,S1 obj,1,co2a0000364,0.25
327,0,FP2,65,-9.42,a,S1 obj,1,co2a0000364,0.25390625
328,0,FP2,66,-3.072,a,S1 obj,1,co2a0000364,0.2578125
329,0,FP2,67,0.834,a,S1 obj,1,co2a0000364,0.26171875
330,0,FP2,68,2.787,a,S1 obj,1,co2a0000364,0.265625
331,0,FP2,69,2.787,a,S1 obj,1,co2a0000364,0.26953125
332,0,FP2,70,2.299,a,S1 obj,1,co2a0000364,0.2734375
333,0,FP2,71,0.346,a,S1 obj,1,co2a0000364,0.27734375
334,0,FP2,72,-3.072,a,S1 obj,1,co2a0000364,0.28125
335,0,FP2,73,-6.49,a,S1 obj,1,co2a0000364,0.28515625
336,0,FP2,74,-6.978,a,S1 obj,1,co2a0000364,0.2890625
337,0,FP2,75,-3.072,a,S1 obj,1,co2a0000364,0.29296875
338,0,FP2,76,2.787,a,S1 obj,1,co2a0000364,0.296875
339,0,FP2,77,6.694,a,S1 obj,1,co2a0000364,0.30078125
340,0,FP2,78,4.74,a,S1 obj,1,co2a0000364,0.3046875
341,0,FP2,79,-3.072,a,S1 obj,1,co2a0000364,0.30859375
342,0,FP2,80,-11.373,a,S1 obj,1,co2a0000364,0.3125
343,0,FP2,81,-14.303,a,S1 obj,1,co2a0000364,0.31640625
344,0,FP2,82,-9.42,a,S1 obj,1,co2a0000364,0.3203125
345,0,FP2,83,-1.119,a,S1 obj,1,co2a0000364,0.32421875
346,0,FP2,84,4.74,a,S1 obj,1,co2a0000364,0.328125
347,0,FP2,85,5.717,a,S1 obj,1,co2a0000364,0.33203125
348,0,FP2,86,1.811,a,S1 obj,1,co2a0000364,0.3359375
349,0,FP2,87,-1.119,a,S1 obj,1,co2a0000364,0.33984375
350,0,FP2,88,-1.607,a,S1 obj,1,co2a0000364,0.34375
351,0,FP2,89,-0.631,a,S1 obj,1,co2a0000364,0.34765625
352,0,FP2,90,-0.631,a,S1 obj,1,co2a0000364,0.3515625
353,0,FP2,91,-4.049,a,S1 obj,1,co2a0000364,0.35546875
354,0,FP2,92,-7.955,a,S1 obj,1,co2a0000364,0.359375
355,0,FP2,93,-9.908,a,S1 obj,1,co2a0000364,0.36328125
356,0,FP2,94,-6.978,a,S1 obj,1,co2a0000364,0.3671875
357,0,FP2,95,-2.584,a,S1 obj,1,co2a0000364,0.37109375
358,0,FP2,96,0.346,a,S1 obj,1,co2a0000364,0.375
359,0,FP2,97,-1.119,a,S1 obj,1,co2a0000364,0.37890625
360,0,FP2,98,-6.002,a,S1 obj,1,co2a0000364,0.3828125
361,0,FP2,99,-10.396,a,S1 obj,1,co2a0000364,0.38671875
362,0,FP2,100,-13.326,a,S1 obj,1,co2a0000364,0.390625
363,0,FP2,101,-14.303,a,S1 obj,1,co2a0000364,0.39453125
364,0,FP2,102,-14.303,a,S1 obj,1,co2a0000364,0.3984375
365,0,FP2,103,-13.814,a,S1 obj,1,co2a0000364,0.40234375
366,0,FP2,104,-12.838,a,S1 obj,1,co2a0000364,0.40625
367,0,FP2,105,-9.908,a,S1 obj,1,co2a0000364,0.41015625
368,0,FP2,106,-5.514,a,S1 obj,1,co2a0000364,0.4140625
369,0,FP2,107,-1.607,a,S1 obj,1,co2a0000364,0.41796875
370,0,FP2,108,0.346,a,S1 obj,1,co2a0000364,0.421875
371,0,FP2,109,0.346,a,S1 obj,1,co2a0000364,0.42578125
372,0,FP2,110,-1.119,a,S1 obj,1,co2a0000364,0.4296875
373,0,FP2,111,-3.072,a,S1 obj,1,co2a0000364,0.43359375
374,0,FP2,112,-5.514,a,S1 obj,1,co2a0000364,0.4375
375,0,FP2,113,-8.443,a,S1 obj,1,co2a0000364,0.44140625
376,0,FP2,114,-10.885,a,S1 obj,1,co2a0000364,0.4453125
377,0,FP2,115,-9.908,a,S1 obj,1,co2a0000364,0.44921875
378,0,FP2,116,-4.537,a,S1 obj,1,co2a0000364,0.453125
379,0,FP2,117,2.299,a,S1 obj,1,co2a0000364,0.45703125
380,0,FP2,118,7.67,a,S1 obj,1,co2a0000364,0.4609375
